CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL29292	40702	CHEMBL29292	40702	UBENIMEX	UBENIMEX	308.38	.53	112.65	0	CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O	7789018	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL415	996	CHEMBL415	996	CLOMIPRAMINE	CLOMIPRAMINE	314.86	4.53	6.48	0	CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13	7708259	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL422	1325	CHEMBL422	1325	TRIFLUOPERAZINE	TRIFLUOPERAZINE	407.51	4.95	9.72	0	CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1	7794246	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL828	57493	CHEMBL828	57493	PHENOTHIAZINE	PHENOTHIAZINE	199.28	3.89	12.03	0	N1c2ccccc2Sc3ccccc13	7730140	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL802	51042	CHEMBL802	51042	MINOXIDIL	MINOXIDIL	209.25	-.13	95.11	0	Nc1cc(nc(N)[n+]1[O-])N2CCCCC2	7764875	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL412873	11265	CHEMBL412873	11265	SPARTEINE	SPARTEINE	234.39	2.35	6.48	0	C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1	7816102	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL413965	151923	CHEMBL413965	151923	FELBINAC	FELBINAC	212.25	2.98	37.3	0	OC(=O)Cc1ccc(cc1)c2ccccc2	7661089	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1618305	1041256	CHEMBL1618305	1041256	NALOXONAZINE	NALOXONAZINE	650.78	3.28	130.58	1	Oc1ccc2C[C@H]3N(CC=C)CC[C@@]45[C@@H](Oc1c24)\C(=N\N=C\6/CC[C@@]7(O)[C@H]8Cc9ccc(O)c%10O[C@@H]6[C@]7(CCN8CC=C)c9%10)\CC[C@@]35O	7748038	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL765	43086	CHEMBL765	43086	GUANETHIDINE	GUANETHIDINE	198.31	.74	65.14	0	NC(=N)NCCN1CCCCCCC1	7657913	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL181	364859	CHEMBL181	364859	DIAZOXIDE	DIAZOXIDE	230.68	1.87	58.53	0	CC1=NS(=O)(=O)c2cc(Cl)ccc2N1	7706864	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL182	365284	CHEMBL182	365284	GANCICLOVIR	GANCICLOVIR	255.23	-1.56	139.54	0	Nc1nc(O)c2ncn(COC(CO)CO)c2n1	7653268	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL741	38727	CHEMBL741	38727	LAMOTRIGINE	LAMOTRIGINE	256.1	2.01	90.71	0	Nc1nnc(c(N)n1)c2cccc(Cl)c2Cl	7750682	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL715	34197	CHEMBL715	34197	OLANZAPINE	OLANZAPINE	312.44	3.44	30.87	0	CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24	7733754	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1255901	704882	CHEMBL1255901	704882	HUPERZINE A	HUPERZINE A	242.32	2	58.88	0	C\C=C\1/[C@@H]2CC3=C(C=CC(=O)N3)[C@]1(N)CC(=C2)C	7660200	Ki					Ki				Note: corresponding IC50 reported as Active		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL691	31241	CHEMBL691	31241	ETHINYL ESTRADIOL	ETHINYLESTRADIOL	296.41	3.61	40.46	0	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C	7673695	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL696	31811	CHEMBL696	31811	ETHOSUXIMIDE	ETHOSUXIMIDE	141.17	.45	46.17	0	CCC1(C)CC(=O)NC1=O	7648123	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1430	369179	CHEMBL1430	369179	PENICILLAMINE	PENICILLAMINE	149.22	.11	63.32	0	CC(C)(S)[C@@H](N)C(=O)O	7738486	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1221865	688295	CHEMBL1221865	688295	CRINAMINE	15	301.34	1.19	51.16	0	CO[C@@H]1C[C@@H]2N3C[C@H](O)[C@]2(C=C1)c4cc5OCOc5cc4C3	3423616	Ki					Ki				Not Active		0	BAO_0000192			651481	CHEMBL1227598	B	Inhibition of AChE at 10 uM by Ellman's assay	1	Scientific Literature				Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	8	Homologous protein			52370	CHEMBL1221246	20655219	Bioorg. Med. Chem. Lett.	2010	20	17	5290					
CHEMBL1231107	693457	CHEMBL1231107	693457	CYROMAZINE	CYROMAZINE	166.19	-.39	102.74	0	Nc1nc(N)nc(NC2CC2)n1	7680827	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1231530	693880	CHEMBL1231530	693880	BETAMIPRON	BETAMIPRON	193.2	.89	66.4	0	OC(=O)CCNC(=O)c1ccccc1	7599496	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL2011406	1332455	CHEMBL2011406	1332455		9	468.55	5.76	105.45	1	COc1cc(cc(OC)c1O)C2CC(=O)c3c(O)c(C\C=C(/C)\CCC=C(C)C)c(O)cc3O2	10833797	Ki					Ki				Not Determined		0	BAO_0000192			811772	CHEMBL2014393	B	Mixed type inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate by Lineweaver-Burk double-reciprocal-plot and dixon plot analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			61569	CHEMBL2010757	22445674	Bioorg. Med. Chem.	2012	20	8	2595					
CHEMBL1419	358192	CHEMBL1419	358192	SIBUTRAMINE	SIBUTRAMINE	279.86	4.74	3.24	0	CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2	7811677	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL316561	153476	CHEMBL316561	153476	PROGLUMIDE	PROGLUMIDE	334.42	2.3	86.71	0	CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1	7715908	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1200629	674580	CHEMBL1201219	675170	VECURONIUM BROMIDE	VECURONIUM BROMIDE	557.84	5.97	55.84	2	[Br-].CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6	7789152	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1201012	674963	CHEMBL1201012	674963	FLURANDRENOLIDE	FLURANDRENOLIDE	436.52	2.5	93.06	0	CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	7670111	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1201193	675144	CHEMBL1201193	675144	LEVOBUPIVACAINE	LEVOBUPIVACAINE	288.44	3.9	32.34	0	CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C	7755133	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1201356	675307	CHEMBL1201356	675307	METHYLERGONOVINE	METHYLERGONOVINE	339.44	1.92	68.36	0	CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34	7766747	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL490060	509073	CHEMBL490060	509073		3e	535.78	7.56	53.08	2	CCN(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46	2341289	Ki	=	.162	nM	9.79	Ki	=	162	pM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	552457	CHEMBL1002717	B	Inhibition of human recombinant AChE	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	42156	CHEMBL1150386	18479118	J. Med. Chem.	2008	51	11	3154					
CHEMBL451277	508890	CHEMBL451277	508890		3c	549.76	7.08	70.15	2	CC(=O)N(CCCCNc1c2CCCCc2nc3ccccc13)CCCNc4c5CCCCc5nc6ccccc46	2341291	Ki	=	.223	nM	9.65	Ki	=	223	pM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	552457	CHEMBL1002717	B	Inhibition of human recombinant AChE	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	42156	CHEMBL1150386	18479118	J. Med. Chem.	2008	51	11	3154					
CHEMBL426441	313812	CHEMBL426441	313812		table 1 ID 21	389.5	4.19	49.58	0	CN1C(=O)Cc2cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3cc12	1470833	Ki	=	.4786	nM	9.32	Log Ki	=	-9.32				0				304008	CHEMBL877109	B	Binding affinity towards Acetylcholinesterase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	21147	CHEMBL1138798	15481986	J. Med. Chem.	2004	47	22	5492					
CHEMBL521935	509078	CHEMBL521935	509078		3j	527.72	7.24	62.73	2	C(Cc1cccc(CCNc2c3CCCCc3nc4ccccc24)n1)Nc5c6CCCCc6nc7ccccc57	2341284	Ki	=	.768	nM	9.12	Ki	=	768	pM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	552457	CHEMBL1002717	B	Inhibition of human recombinant AChE	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	42156	CHEMBL1150386	18479118	J. Med. Chem.	2008	51	11	3154					
CHEMBL490660	509135	CHEMBL490660	509135		3k	526.73	7.85	49.84	2	C(Cc1ccc(CCNc2c3CCCCc3nc4ccccc24)cc1)Nc5c6CCCCc6nc7ccccc57	2341277	Ki	=	1.63	nM	8.79	Ki	=	1630	pM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	552457	CHEMBL1002717	B	Inhibition of human recombinant AChE	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	42156	CHEMBL1150386	18479118	J. Med. Chem.	2008	51	11	3154					
CHEMBL490264	509077	CHEMBL490264	509077		3i	526.73	7.85	49.84	2	C(Cc1cccc(CCNc2c3CCCCc3nc4ccccc24)c1)Nc5c6CCCCc6nc7ccccc57	2341285	Ki	=	1.718	nM	8.77	Ki	=	1718	pM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	552457	CHEMBL1002717	B	Inhibition of human recombinant AChE	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	42156	CHEMBL1150386	18479118	J. Med. Chem.	2008	51	11	3154					
CHEMBL231160	388733	CHEMBL231160	388733	MEMOQUIN	8,memoquin	632.89	6.27	83.14	2	CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC	3395073	Ki	=	2.6	nM	8.59	Ki	=	2.6	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	646921	CHEMBL1217062	B	Inhibition of AChE	1	Scientific Literature				Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	8	Homologous protein			52159	CHEMBL1212814	20420456	J. Med. Chem.	2010	53	16	5906					
CHEMBL1669479	1068440	CHEMBL1739462	1118513	AMBENONIUM DICHLORIDE	1, Mytelase	481.47	3.08	58.2	0	[Cl-].[Cl-].C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc2ccccc2Cl	13849453	Ki	=	6	nM	8.22	Ki	=	.006	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1278103	CHEMBL3095601	B	Non competitive inhibition of human recombinant AChE using ATChCl as substrate by Lineweaver-Burk plot analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	76252	CHEMBL3091342	24220173	Bioorg. Med. Chem. Lett.	2013	23	24	6663					
CHEMBL1669479	1068440	CHEMBL1739462	1118513	AMBENONIUM DICHLORIDE	1	481.47	3.08	58.2	0	[Cl-].[Cl-].C[N+](C)(CCNC(=O)C(=O)NCC[N+](C)(C)Cc1ccccc1Cl)Cc2ccccc2Cl	5195575	Ki	=	6	nM	8.22	Ki	=	.006	uM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	718132	CHEMBL1671585	B	Dissociation constant for enzyme-inhibitor-substrate complex of human recombinant AChE by Lineweaver-Burk plot analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	55390	CHEMBL1667816	21236521	Eur. J. Med. Chem.	2011	46	2	811					
CHEMBL3093804	1608188	CHEMBL3140026	1629357		14	376.59	6.02	7.76	1	[Br-].[Br-].C(CCCCCC[n+]1cccc2ccccc12)CCCCC[n+]3ccccc3	13849450	Ki	=	10	nM	8	Ki	=	.01	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1278103	CHEMBL3095601	B	Non competitive inhibition of human recombinant AChE using ATChCl as substrate by Lineweaver-Burk plot analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	76252	CHEMBL3091342	24220173	Bioorg. Med. Chem. Lett.	2013	23	24	6663					
CHEMBL92955	150006	CHEMBL92955	150006		table 1 ID 7	475.61	5.47	75.44	1	O=S(=O)(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c5ccccc5	1470698	Ki	=	14.13	nM	7.85	Log Ki	=	-7.85				0				304008	CHEMBL877109	B	Binding affinity towards Acetylcholinesterase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	21147	CHEMBL1138798	15481986	J. Med. Chem.	2004	47	22	5492					
CHEMBL2312576	1511624	CHEMBL2312576	1511624		10	352.44	5.44	33.62	1	COc1ccc(cc1)[C@@H]2CC(=NN2)c3c4ccccc4cc5ccccc35	12622950	Ki	=	25.4	nM	7.59	Ki	=	25.4	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	935150	CHEMBL2317312	B	Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate after 60 mins by Ellman's method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	71897	CHEMBL2311270	23276831	Bioorg. Med. Chem. Lett.	2013	23	3	702					
CHEMBL372491	314288	CHEMBL372491	314288		table 1 ID 34	432.61	4.92	44.76	0	COc1cc2cc(sc2cc1OC)C(=O)C3CCC[N+](C)(CC4CCCCO4)CC3	1470975	Ki	=	28.18	nM	7.55	Log Ki	=	-7.55				0				304008	CHEMBL877109	B	Binding affinity towards Acetylcholinesterase	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	21147	CHEMBL1138798	15481986	J. Med. Chem.	2004	47	22	5492					
